;Unnamed: 0;title;artist;rank;date;url;streams;lyrics
261;3651109;Louboutin;Frenna, Jonna Fraser, Emms, Idaly;2;01/12/2018;https://open.spotify.com/track/1nYj5Hv2ON80QokibDMvOE;275972;"
Christian Louboutin, zij wil die Christian Louboutin
Ze weet dat ik doekoe spend, omdat ik ze zelf aan m'n voeten heb (Hahh)
Zij is Caribbean, maar lijkt op Christina Milian (Hmm, yeah)
Ze is one in a million, zij is die one in a million (Hahh)

But baby, I don't love to wait (Nahh), I don't love to wait (Ahh)
Baby, I don't love to wait (Ahh), I don't love to wait (Ahh)
Baby, I don't love to wait (Nahh), baby I don't love to wait (Ahh)
Baby, I don't love to wait (Nahh), baby I don't love to wait (Ahh)

Ey, ja, ey, ja
Ik ben loco, ik pop champagne in die ollo, yeah
Ik ben loco, jij weet dat ik liever smoke with you (Oh, oh)
Oh come my way (My way)
Shawty, kom en breng die shit my way
Ik ben loco (Loco), ik pop champagne in die ollo (Ollo)

Zij rijdt op m'n dick, Kawasaki
Ik voel me respect in punani
Ik ben met m'n bro, da's Idaly
Dus wine het nu slow en vertraag iets
Meisje wine for me slow, slow, slow, slo-ow
Ga laag, laag, laag, laa-ag (Ey)
You might also like[Chorus: Frenna]
Christian Louboutin, zij wil die Christian Louboutin
Ze weet dat ik doekoe spend, omdat ik ze zelf aan m'n voeten heb (Hahh)
Zij is Caribbean, maar lijkt op Christina Milian (Hmm, yeah)
Ze is one in a million, zij is die one in a million (Hahh)

Zij was op de bodem, niet daar (Ey)
Nu is die ho een gevaar (Ey)
Wie het kleine niet eert (Ey), is het grote niet waard, nee
Ben met Young Rich Flaku (Ey), dat is shop and go, ey shop and go voor die zapatos, hey
Zit ze op mijn schoot, ey druk ze low
Al die ho's zijn gelogen
Worden overgevlogen
Al die foe's zijn verboden
Maar toch snappen ze die treintjes
Ze gaan didde voor de mode
Rode zolen aan de poten
Gooien saus om te posten
Ze lachen om die dure geintjes

Christian Louboutin, zij wil die Christian Louboutin
Ze weet dat ik doekoe spend, omdat ik ze zelf aan m'n voeten heb (Hahh)
Zij is Caribbean, maar lijkt op Christina Milian (Hmm, yeah)
Ze is one in a million, zij is die one in a million (Hahh)

But baby, I don't love to wait (Nahh), I don't love to wait (Ahh)
Baby, I don't love to wait (Ahh), I don't love to wait (Ahh)
Baby, I don't love to wait (Nahh), baby I don't love to wait (Ahh)
Baby, I don't love to wait (Nahh), baby I don't love to wait (Ahh)

Je moet kiezen, want ik kan geen tijd meer verliezen (Hey)
Veel stroom, alsof je rijdt in een waggie hybride (Hey)
Scoo-scoo, naar je toe als je lonely bent
Ook al weet ik dat je wilt omdat ik money heb (Ooh, ooh, ooh)
Schat ik heb m'n ballen en m'n bands
Dus ik trap niet in de vallen die je hebt (Auwts)
Je gaat zelf zeggen dat ik overtref (Auwts)
Wanneer je kijkt naar alle plannen die ik heb

Zij is Caribbean, maar lijkt op Christina Milian (Hmm)
Ze is one in a million, zij is die one in a million (Hahh)
Ey Diquenza, we don't stop
We-we-we-we-we don't stop
Ozhora Miyagi (Ozhora Miyagi)1Embed"
262;3651110;HUTS;The Blockparty, Esko, Mouad Locos, JoeyAK, Young Ellens, Chivv;3;01/12/2018;https://open.spotify.com/track/0UMaqPntFC8dFOc7p3Iefj;275456;"
Ewa fein a kleine paardengeit, je weet zelf
Het is je niffo in de building, hiyed serwel a bradda
Din mok, doe normaal a dier
Blockparty
Kom ik in de club, phel shi krullende hert
Huts a niffo
Wesh ken je die dans al, of niet?
Ben je leip? Spring a kleine impala, spring
A kleine damhert
Puri on the beat

Huts a niffo, doe normaal a niffo
Krullen op me hoofd en ik space a niffo
Huts a niffo, doe normaal a niffo
Krullen op me hoofd en ik space a niffo
Huts, huts, huts
Doe normaal a niffo
Huts, huts, huts
En ik space a niffo

Huts, Louboutin slangenleer geen studs
Kom ik in de club, dan je weet ik maak stuk (kapot)
Het is geen geluk wanneer het AK is gelukt (no)
Het is geen geluk wanneer het AK is gelukt (rah)
Want we werken, huts
Die Cartier heeft geen sterkte, huts
.45 op de hip, volle clip
Doe normaal, ik kan de pret voor je bederven (ja)
Hoofd heet, je weet ik pass guns
Laat je chickie op m'n dick zitten, go sdong (wooo)
Ze wilt je niet en dat omdat je kort naait
Je bent een kleine jongen, hele dag op Fortnite (chimang)
Ik ben heet net als juli, kom ik, dan kom ik fully
Op dough net als een koelie, ey
Ik heb stacks dus gooi wat bands in het publiek, ey (ik heb stacks)
Ik heb stacks dus gooi wat bands in het publiek
You might also like[Chorus: Mouad Locos & Esko]
Huts a niffo, doe normaal a niffo
Krullen op me hoofd en ik space a niffo
Huts a niffo, doe normaal a niffo
Krullen op me hoofd en ik space a niffo
Huts, huts, huts
Doe normaal a niffo
Huts, huts, huts
En ik space a niffo

Uhm, a Ellens
Huts, ey doe normaal a niffo
Wahed gekke kaart hier met 10k eh niffo
Huts, ik steek het in de muur eh niffo
En ik haal het uit de motherfucking muur eh niffo
Huts, die money wordt gestort eh niffo
En ik blow het in de motherfucking store eh niffo
Huts, die slangen worden leer eh niffo
Huts, die slangen worden leer eh niffo
Huts, ben ik in BLU dan scheurt de hele tent groot (groot)
Hele tent bloot (bloot), hele tent rood (red)
Geen remblokken, ik moet racen naar die finish
Racen naar die finish, ra-racen naar die finish
En die tattoos op me been laat d'r smelten net boter
Ho-hoge hightop domme swag op motor
Rolex bustdown, alle kanten glimmen (heh)
Nek je die?
Alle kanten glimmen

Huts a niffo, doe normaal a niffo (Freebandz)
Krullen op me hoofd en ik space a niffo (ah Ellens)
Huts a niffo, doe normaal a niffo (oh wow, aya, aya)
Krullen op me hoofd en ik space a niffo
Huts, huts, huts
Doe normaal, a niffo
Huts, huts, huts
En ik space, a niffo

Ah, ah, ah
Jong en dom, dat is roekeloos (wow)
Fuck een spaarrekening, ik stack in schoenendoos (gig)
En er is geen ene moeite wat ik doe voor ho's (nah, nah, nah)
Ik moet het pakken voor de fam nigga, hoe dan ook
Ik ben in de trap (trap), met een dikke stack (stack)
Niggers gooien shots (prr), maar ik intercept (grauw)
Als die nigga test, pull ik met die vlindermes
Swagger had ik sinds de crèche, nigga op me fitted cap, huts (huts)
Gucci jacka, Gucci polo en muts
Ben met AK m'n hart koud geen slush
Je bitch is op me huid want ik weet dat ze me lust (grauw, grauw)
Fully in designer, Chivv die gaat niet met de bus
Kom naar binnen in de club met straight face, no smile (wow)
Word niet gefouilleerd, de wakko kent m'n profile (wow)
Ik ben never lacking, er is sowieso style (prrr)
Die nigga swaggerjagger want ze hebben no style
Grauw, grauw

Ja toch, eh dierenmens
Jullie zijn goed losgegaan op die beat, eh niffo
Als je kleine losgeslagen, bel meer money
Van die nichtje
En je weet ik stuiter in de waggie, ben loesoe thalla
Zeg die paardengeitjes
The Blockparty, Esko, Mouad Locos
Huts a niffo
Hiyed serwel a bradda
Ah, Blockparty4Embed"
263;3651111;Freak In The Weekend;Frenna, Priceless;4;01/12/2018;https://open.spotify.com/track/19CB086TjdU7dRi3JN9SzY;201206;"
Spanker

Ik ben een freak in the weekend
Als ik touch down zie ik chicks naar me dieken (Wow)
Ik ben sick in m'n mind
Dus ik zoek één meid voor de sexual healing (Hey)
Heb een long long dick voor een chick
En ik maak haar wet als een ocean (Hey)
Niet op long long things, maar ik neem mijn tijd
Doe gek met die lotion (Hey)
She put it all on me, en opeens zegt ze she's in love with me (Ey)
En ze rockt mijn mind, breng één van je girls voor een harmonie (Ey)
En als ik jou moet geloven doe je deze dingen nooit girl, honestly (Ey)
Wanneer stop je met je mind games? Oh

These hoes, playing games for nothing (These hoes)
Wanneer stop je met die mind games? Ooh (These hoes)
These hoes, playing games for nothing (These hoes)
Wanneer stop je met die mind games?
These hoes, these hoes, these hoes
You might also like[Verse 2: Priceless]
Ben die guy in de club, en we geven geen fuck
Ik ben hier voor die motion
En ik zie dat je flipt maar het boeit me geen shit
Ik blijf hier voor een poosje
Ze blijft vertellen wat ze aan heeft
Voor de badboys, want ze denkt dat al die crime pays
Schat ik ben niet met die mindgames
Ze pleegt meineed, want ze denkt dat ze nu prijs heeft (Wow)
Zij is in love met die digital dash
Ik heb die pas, dat is invisible cash
Ik heb geen last want we're getting it fast
Ik kaap je chick, she be getting the smash
Zij is in love met die digital dash
Ik heb die pas, dat is invisible cash
Ik heb geen last want we're getting it fast
Ik kaap je chick, she be getting the smash

These hoes, playing games for nothing (These hoes)
Wanneer stop je met die mindgames? Ooh (These hoes)
These hoes, playing games for nothing (These hoes)
Wanneer stop je met die mindgames? Ooh (These hoes)
These hoes, these hoes, these hoes
These hoes, these hoes, these hoes

Had a bitch named ***, haar mindgame hoog maar ze deed als een diva
Deze chick was spits, was allang op het veld maar ze deed als een keeper
Zelfs de hitte van d'r ma, maar d'r ass is gekocht in Santo Domingo
Ey, deze chick speelt true
Ja ze speelt highclass maar is laag net als limbo
Wow I think she liked me, maar ze is kech
Zeg me waarom speel je wifey?
Ja ze speelt highkey
Zegt ze is single maar ik weet ze heeft guyki
En ik pray to the lord, één keer vervloekt en die shit gebeurt me nooit meer
En die shit gebeurt me nooit meer
Één keer vervloekt en die shit gebeurt me nooit meer

These hoes, playing games for nothing (These hoes)
Wanneer stop je met die mindgames? Ooh (These hoes)
These hoes, playing games for nothing (These hoes)
Wanneer stop je met die mindgames? Ooh (These hoes)
These hoes, these hoes, these hoes
These hoes, these hoes, these hoesEmbed"
264;3651112;Verleden Tijd;Frenna, Lil Kleine;5;01/12/2018;https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe;200390;"
Je kent mijn stem niet
Wie ik ben is wie je nu ziet
Wil je dansen met illusies
Ben niet de oude
Ben je verder dan het heden?
Wil je terug naar het verleden, zegt je dat iets?

Ey ey ey ey
Het is al lang verleden tijd (ey, eey)
Dat ik nog werkte met m'n hart
Dat je heel de wereld voor mij was
Het zit nog veelste diep in mij (ey, eey)
Ik liet je spelen met m'n hart
En nu gebruik ik 'm nooit meer
Nooit meer, nooit meer

De straten lijken te huilen
M'n bitches maken geluiden
Ik doe de deur dicht
Ik zag jou als mijn wifey
Maar jij deed niet als m'n wifey
Ik begrijp niet
You might also like[Chorus: Frenna]
Ey ey ey ey
Het is al lang verleden tijd (ey, eey)
Dat ik nog werkte met m'n hart
Dat je heel de wereld voor mij was
Het zit nog veelste diep in mij (ey, eey)
Ik liet je spelen met m'n hart
En nu gebruik ik 'm nooit meer
Nooit meer, nooit meer

Lieve schat pak je rust en laat me effe zitten naast je
Een goed gesprek, wacht laat me effe drinken halen
Al die goede dagen lijken alsof ze gister waren
Zomer- en winterdagen, ik mis die dagen
Echt, het is niet alles wat het lijkt
Mijn emoties zet ik om in agressiviteit
En nu wil ik dat je blijft, blijft

Het is al lang verleden tijd (ey, eey)
Dat ik nog werkte met m'n hart
Dat je heel de wereld voor mij was
Het zit nog veelste diep in mij (ey, eey)
Ik liet je spelen met m'n hart
En nu gebruik ik 'm nooit meer
Nooit meer, nooit meer

Ey ey ey, kan niet meer in een relatie
We houden van maar dat gaat niet
Ik heb de trauma
Ey, ey, ey, ik hecht niet meer ik wil spatie
Schat beter noem je m'n naam niet
Toch wil ik je graag zien

Ey ey ey ey
Het is al lang verleden tijd (ey eey)
Dat ik nog werkte met m'n hart
Dat je heel de wereld voor mij was
Het zit nog veelste diep in mij (ey, eey)
Ik liet je spelen met m'n hart
En nu gebruik ik 'm nooit meer
Nooit meer, nooit meer

Ey, ey ey ey, ey, ey ey ey
Ey, ey ey ey, ey, ey ey ey
Ey, ey ey ey, ey, ey ey ey
Ey, ey ey ey
Ey, yeah, eya1Embed"
265;3651113;Sweet but Psycho;Ava Max;6;01/12/2018;https://open.spotify.com/track/25sgk305KZfyuqVBQIahim;187961;"
Oh, she's sweet, but a psycho
A little bit psycho
At night, she's screamin'
""I'm-ma-ma-ma out my mind""
Oh, she's hot, but a psycho
So left, but she's right though
At night, she's screamin'
""I'm-ma-ma-ma out my mind""

She'll make you curse, but she a blessing
She'll rip your shirt within a second
You'll be coming back, back for seconds
With your plate, you just can't help it

No, no
You'll play alo-o-ong, let her lead you o-o-on
You'll be saying, ""No, no""
Then saying, ""Yes, yes, yes,"" 'cause she messin' with your head

Oh, she's sweet, but a psycho
A little bit psycho
At night, she's screamin'
""I'm-ma-ma-ma out my mind""
Oh, she's hot, but a psycho
So left, but she's right though
At night, she's screamin'
""I'm-ma-ma-ma out my mind""
Grab-a-cop-gun kinda crazy
She's poison, but tasty
Yeah, people say, ""Run, don't walk away""
'Cause she's sweet, but a psycho
A little bit psycho
At night, she's screamin'
""I'm-ma-ma-ma out my mind""
You might also like[Verse 2]
See, someone said, ""Don't drink her potions
She'll kiss your neck with no emotion
When she's mean, you know you love it
She tastes so sweet, don't sugarcoat it""

No, no
You'll play alo-o-ong, let her lead you o-o-on
You'll be saying, ""No (No, no, no), no (No)""
Then saying, ""Yes, yes, yes,"" 'cause she messin' with your head

Oh, she's sweet, but a psycho
A little bit psycho
At night, she's screamin'
""I'm-ma-ma-ma out my mind""
Oh, she's hot, but a psycho
So left, but she's right though
At night, she's screamin'
""I'm-ma-ma-ma out my mind""
Grab-a-cop-gun kinda crazy
She's poison, but tasty
Yeah, people say, ""Run, don't walk away""
'Cause she's sweet, but a psycho
A little bit psycho
At night, she's screamin'
""I'm-ma-ma-ma out my mind""

You're just like me, you're out your mind
I know it's strange, we're both the crazy kind
You're tellin' me that I'm insane
Boy, don't pretend that you don't love the pain

Oh, she's sweet, but a psycho
A little bit psycho
At night, she's screamin'
""I'm-ma-ma-ma out my mind""
Oh, she's hot, but a psycho
So left, but she's right though
At night, she's screamin'
""I'm-ma-ma-ma out my mind""
Grab-a-cop-gun kinda crazy
She's poison, but tasty
Yeah, people say, ""Run, don't walk away""
'Cause she's sweet, but a psycho
A little bit psycho
At night, she's screamin'
""I'm-ma-ma-ma out my mind""101Embed"
266;3651114;thank u, next;Ariana Grande;7;01/12/2018;https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH;187266;"
Thought I'd end up with Sean
But he wasn't a match
Wrote some songs about Ricky
Now I listen and laugh
Even almost got married
And for Pete, I'm so thankful
Wish I could say, ""Thank you"" to Malcolm
'Cause he was an angel

One taught me love
One taught me patience
And one taught me pain
Now, I'm so amazing
Say I've loved and I've lost
But that's not what I see
So, look what I got
Look what you taught me
And for that, I say

Thank you, next (Next)
Thank you, next (Next)
Thank you, next
I'm so fuckin' grateful for my ex
Thank you, next (Next)
Thank you, next (Next)
Thank you, next (Next)
I'm so fuckin'—
You might also like[Verse 2]
Spend more time with my friends
I ain't worried 'bout nothin'
Plus, I met someone else
We havin' better discussions
I know they say I move on too fast
But this one gon' last
'Cause her name is Ari
And I'm so good with that (So good with that)

She taught me love (Love)
She taught me patience (Patience)
How she handles pain (Pain)
That shit's amazing (Yeah, she's amazing)
I've loved and I've lost (Yeah, yeah)
But that's not what I see (Yeah, yeah)
'Cause look what I've found (Yeah, yeah, I've found)
Ain't no need for searching, and for that, I say

Thank you, next (Thank you, next)
Thank you, next (Thank you, next)
Thank you, next (Thank you)
I'm so fuckin' grateful for my ex
Thank you, next (Thank you, next)
Thank you, next (Said thank you, next)
Thank you, next (Next)
I'm so fuckin' grateful for my ex

Thank you, next
Thank you, next
Thank you, next
I'm so fuckin'—

One day I'll walk down the aisle
Holding hands with my mama
I'll be thanking my dad
'Cause she grew from the drama
Only wanna do it once, real bad
Gon' make that shit last
God forbid something happens
Least this song is a smash (Song is a smash)

I've got so much love (Love)
Got so much patience (Patience)
And I've learned from the pain (Pain)
I turned out amazing (Turned out amazing)
Say I've loved and I've lost (Yeah, yeah)
But that's not what I see (Yeah, yeah)
'Cause look what I've found (Yeah, yeah)
Ain't no need for searching
And for that, I say

Thank you, next (Thank you, next)
Thank you, next (Thank you, next)
Thank you, next
I'm so fuckin' grateful for my ex
Thank you, next (Thank you, next)
Thank you, next (Said thank you, next)
Thank you, next (Next)
I'm so fuckin' grateful for my ex

Thank you, next
Thank you, next
Thank you, next
Yeah, yee
Thank you, next
Thank you, next
Thank you, next
Yeah, yee510Embed"
267;3651115;Culo;Bizzey, Frenna, KM, Ramiks;8;01/12/2018;https://open.spotify.com/track/442ctQ3OBBk8aMo3Ma3wRX;173934;"
Ramiks, bitch!
Bizzey!
Baby, baby

Ik mis je, je weet ik heb je nummer sinds gister
Je denkt dat ik je play, maar je vergist je
M'n mami chula, ey
Babe wagwan, schatje we gaan sneller dan een achtbaan
Je bent m'n corazón dus laat me hard gaan
Mami chula, ey

Kan je bewegen met je culo, culo, culo, culo, culo, culo, culo?
Ben je papi chulo, chulo, chulo, chulo, chulo? Yeah
Kan je bewegen met je sanka?
Mami, sanka, mami, sanka, mami, mami
Ben je papi chulo, chulo, chulo, chulo, chulo? Yeah

Me gusta tú, je draait wel goed
Die bakka oeh, oeh, oeh
Mi corazón, is niet gezond
Schatje ga dom, dom, dom
Neem je mee naar de zon
Tanline op je kont, schat ik draai je om, om, om
O-o-otra, otra, otra vez
Die culo van jou, ik ben obsessed
Que lo que, que lo que, aquí met that ass
Impresáme, la niña
You might also like[Chorus: Frenna]
Kan je bewegen met je culo, culo, culo, culo, culo, culo, culo?
Ben je papi chulo, chulo, chulo, chulo, chulo? Yeah
Kan je bewegen met je sanka?
Mami, sanka, mami, sanka, mami, mami
Ben je papi chulo, chulo, chulo, chulo, chulo? Yeah

Tú eres mi número uno
Je weet ik ben in love met je culo
Ik wil dat je het voor me winet, geen Hugo
Morena
Zet die bakka on my face
Schatje ga niet dagga bij je papa, het is feest
Ik wil dat je wakka met je body en je waist
Hoe je die bakka voor me drukt is onbeleefd
Je weet ik wil het traag, traag, traag, traag, traag, traag (hode)
Dale mami, laag, laag, laag, laag, laag, laag (hode)

Ik mis je, je weet ik heb je nummer sinds gister
Je denkt dat ik je play, maar je vergist je
M'n mami chula, ey
Babe wagwan, schatje we gaan sneller dan een achtbaan
Je bent m'n corazón dus laat me hard gaan
Mami chula, ey

Kan je bewegen met je culo, culo, culo, culo, culo, culo, culo?
Ben je papi chulo, chulo, chulo, chulo, chulo? Yeah
Kan je bewegen met je sanka?
Mami, sanka, mami, sanka, mami, mami
Ben je papi chulo, chulo, chulo, chulo, chulo? YeahEmbed"
268;3651116;Speciaal;Frenna, Boef, DJ Madam Julie, Kaeh;9;01/12/2018;https://open.spotify.com/track/1IJ2kXcVKw9Of3weornLMo;173248;"
Enna, enna
Ya 7abibi, mo7al ensaak
Enta 3omri, enta 7ayati
Ya 7abibi, mo7al
Ey, ey, ey, ja
Baby, hey jij

Ik was dom want je was mijn bae
En ik hoop dat je mij vergeeft
Ik waardeer wat je voor mij deed
En nog wat meer schreef, no way, no way
En je weet ik speel geen games
Als je mij nu laat, ben ik niet oké (oké)
Ik heb spijt wat ik met jou deed
Want ik mis mijn bae
Ze zegt me ""ey, raak mij niet aan""
Ik zeg haar ""sorry, oh mamacita""
Ik smeek voor kans twee, doe mij dit niet aan
Oh yeah-yeah-yeah-yeah-yeah, yeah yeah

Laat me niet gaan, want je bent speciaal
Je bent speciaal (oh)
Laat me niet gaan, want je bent speciaal
Je bent speciaal (je weet ik zei je)
Mijn habiba, schat je bent speciaal
Je bent speciaal (hmm)
Laat me niet gaan, want je bent speciaal
Je bent speciaal (ey, ey, ey)
You might also like[Verse 2: Boef]
Ze is een hele slimme meid met een mooi figuur (wauw)
Ik gooi wat olie in de pan, terwijl ik nooit frituur (nooit)
Zij zat altijd in de boeken, ik was in de buurt (brr)
Maar nu kan ik voor je boeken als je paspoort stuurt (you get me)
Soms stressed dus ik rook tabakka
Geroddel laat haar koud, dus ik koop een jacka
Ik ben aan het schrijven, zij kijkt kookprogramma's
Ze zegt ""rijk wil ik niet worden, maar ik hoop wel mama""
Maar ik neem de tijd, het is belangrijk dat ik rust zoek (rust)
Ik chill hem thuis, ik heb een showtje straks in Club BLU (ha!)
Ze zegt ""die wijven in de club, dat vind ik kut Souf"" (kut)
Als ze je groeten wil ik niet eens dat je teruggroet, nee

Ik verdien jou niet
Ik ging vreemd, jij verdient dat niet
Oh my God, wat een streek, liet je vaak in de steek
Je vriendinnen vragen ever wat je in mij ziet
Maar ik ook, weet dat jij voor mij bleed, uh (bleed)
Ik stress veel jij bezorgt mij peace (peace)
Zet die shit laat, dat is zwaar indeed
Maar ik weet dat ik verander als je voor mij kiest
Like, yeah-eah baby, (talk to me girl) ey
Baby please don't leave
Ik wil een nieuwe kans dus vandaar dit lied like

Laat me niet gaan, want je bent speciaal
Je bent speciaal (ey, ey, jij)
Laat me niet gaan, want je bent speciaal
Je bent speciaal (je weet ik zei je)
Mijn habiba, schat je bent speciaal
Je bent speciaal (je bent speciaal)
Laat me niet gaan, want je bent speciaal
Je bent speciaal (ey, ey, ey, jij)

My love, my love
My love, ey, ey, ey, ey
Ya 7abibi
Baby, oh baby
Laat me niet gaan, want je bent speciaal
Je bent speciaal
Enta 3omri
Je weet ik zei je
Je bent speciaal
Je bent speciaal1Embed"
269;3651117;Regen;Frenna, BLØF;10;01/12/2018;https://open.spotify.com/track/46V1YQy4dwmVG9zB5PkawO;161681;"
Het regent harder dan ik hebben kan (Kan, kan)
Harder dan ik drinken kan (Kan, kan)
En het regent harder dan de grond aankan (Kan, kan)
Harder dan ik hebben kan (Kan, kan)

Drip too hard (Hard)
Van de bodem met m'n jongens van de start (Start)
Deed het never voor de money maar m'n hart (E-yeah, e-yeah)
Ey, ey, en m'n beker vloeit over (Over)
Vraag m'n moeder, ""Mama kan je het geloven?"" (-Loven)
Waren onder maar we komen nu naar boven, yeah (Yeah)

Uh, uh, uh
Ik bedank de Vader (Vader)
Want door die blessings kan ik zorgen voor m'n naasten
Werkten net als slaven, maar we zijn nu bazen
Alles op z'n tijd (Tijd, tijd)

Het regent harder dan ik hebben kan (Kan)
Harder dan ik drinken kan (Kan)
Het regent harder dan de grond aankan (Kan, kan)
Harder dan ik hebben kan (Kan, kan)
You might also like[Verse 2: Frenna]
Uh, we hebben wat te vieren (Vieren)
Good vibes, alleen ruzie met m'n nieren (Nieren)
Drinken op succes en dat is best vaak (Best vaak)
Wist je nog die tijden op die Vespa?
Libi die gaat fast, pa
Shop nog in de Bershka (Bershka)
Nu ook in Paris omdat ik cash maak (Cash maak)
Slaan vaker kassa dan Judeska (Judeska)
Onbeskoft hoe ik haters uit de weg sla
Watcha die is echt, pa (Echt, pa)
En thanks dat je in je boy gelooft
Seizoenen van de fire, we zijn droog
Want je deed het voor het oog
M'n buien die zijn beter voor de oogst (Oogst)

Het regent harder dan ik hebben kan (Kan)
Harder dan ik drinken kan (Kan)
Het regent harder dan de grond aankan (Kan)
Harder dan ik hebben kan (Kan)

Drip too hard (Hard)
Van de bodem met m'n jongens van de start (Start)
Deed het never voor de money maar m'n hart (E-yeah, e-yeah)
Ey, ey, en m'n beker vloeit over (Over)
Vraag m'n moeder, ""Mama kan je het geloven?"" (-Loven)
Waren onder maar we komen nu naar boven, yeah

Het regent harder dan ik hebben kan (Kan, kan)
Harder dan ik drinken kan (Kan, kan)
En het regent harder dan de grond aankan (Kan, kan)
Harder dan ik hebben kan (Kan, kan)

Het regent harder dan ik hebben kan (Kan, kan)
Harder dan ik drinken kan (Kan, kan)
Het regent harder dan de grond aankan (Kan, kan)
Harder dan ik hebben kan (Kan, kan)Embed"
270;3651118;Rolls Sessie;Boef;11;01/12/2018;https://open.spotify.com/track/1mXVrp2xlVMwZ0Jm517SVh;146005;"
Ey TB zet die ding iets harder dan

Ey, ey, ey
Dikke zuen en een AA
In m'n Rolls ik lig laag, laag
Boekingen op aanvraag
Fuck school, ik maak saaf
Ik kom van de streets waar je vies wordt
Maar ik blies op, granaat
Het is beter dat ik niets hoor
Want als ik iets hoor is het bla bla
Kom uit Raamkla, dat is Alkmaar
Zet die overval, mannen knallen daar
Kijk m'n achternaam, had geen vaste baan
Ben overal waar die flappen gaan
Wil niet zitten, zij zag me staan
Vierentwintig 'k was miljonair
Zeg je eerlijk, 'k ga veels te ver
Misschien koop ik een nieuwe Merry-ry-ry-ry
Merry-ry-ry

Ey, ey
Ik ben in de buurt, ik vlieg daar
Pila met mijn piraat
Broer, hij kraakt die hok en gaat pia
En hij slaat m'n kop in, net Ibra
En jouw straatverhaaltjes zijn niet waar
Speel jouw jaarsalaris op FIFA
Verleng grenzen, ik moet Visa
Wordt het penthouse of een villa?
Ik moet stunten (Stunten), stunten (Stunten)
Al m'n kids die gaan trots zijn
Als ik money meet ben ik op tijd
Dit is voor de streets, ik ben noordside
Als ik doordraai is het voorbij
Scherp zijn voordat ik Ford rij
Fuck een gannoe broer, heb een bom bij
Veel blauw als ik omrij
Rij je in Rolls of die VW? Balmain of D2?
Moet winnen geen 1-1, wil geld mattie, meteen
Ze vragen mij voor coke maar ik ga niet in C
Als ik ook vijf ton klap met mijn nieuwe CD
Soms met MB zonder MB's
Zie geen entree, nee de backstage
Ik ben echt neef, show in Echt neef
Als ze nek geeft, wordt het echt heet
En mijn winst stijgt, ik moet bijverdienen
Heb wit bij, kom bij me skiën
Jouw bitch pijpt op beide knieën
Maar deze tijden moet je opstaan
Ik ben op straat, moet een ton slaan
Nu ik opblaas wordt het leip bro
Nog steeds fuck faam en de Five-0
Ik moet doorgaan als een psycho
Dus ik doe dat, het is gewoon Boef gap
Ik zie het ze zijn woest dat die jongen zoveel floes pakt
Nog steeds luister ik 2Pac, doe dat vanaf groep 8
Zoveel Louboutins man, mijn huis lijkt op een bloedbad
Beng, bengYou might also likeEmbed"
